Alloy,Dmax
Ca60Ga20Mg20,0.1
Ca60Ga30Mg10,0.1
Ca60Ga5Mg35,0.1
Ca6Cu31La63,0.1
Ca7.5Cu10Mg82.5,0.1
Ca7.5Cu36La56.5,0.1
Ca7.5Cu5Mg87.5,0.1
Ca75Cu10Mg15,0.1
Ca7Cu32La61,0.1
Ca8.5Cu33La58.5,0.1
Ca8.5Cu35La56.5,0.1
Ca8Cu32.5La59.5,0.1
Ca9Cu33.5La57.5,0.1
Ce10Cu10Mg80,0.1
Ce10Cu15Mg75,0.1
Ce10Cu20Mg70,0.1
Ce10Cu25Mg65,0.1
Ce10Mg60Ni30,0.1
Ce10Mg70Ni20,0.1
Ce10Mg72Ni18,0.1
Ce10Mg75Ni15,0.1
Ce10Mg80Ni10,0.1
Ce10Mg85Ni5,0.1
Ce15Cu15Mg70,0.1
Ce15Cu20Mg65,0.1
Ce15Mg75Ni10,0.1
Ce20Mg50Ni30,0.1
Ce20Mg60Ni20,0.1
Ce3Mg85Zn12,0.1
Ce5Cu10Mg85,0.1
Ce5Cu15Mg80,0.1
Ce5Cu20Mg75,0.1
Ce5Cu25Mg70,0.1
Ce5Cu30Mg65,0.1
Ce5Mg75Ni20,0.1
Ce5Mg85Ni10,0.1
Co1.7Pd81.8Si16.5,0.1
Co10Fe80Zr10,0.1
Co10Mn80Zr10,0.1
Co10Ni29.7Zr60.3,0.1
Co10Ni40Ta50,0.1
Co10Pd70Si20,0.1
Co10Pd73.5Si16.5,0.1
Co12.5Pd71Si16.5,0.1
Co15Ni28.05Zr56.95,0.1
Co15Pd68.5Si16.5,0.1
Co18Fe72Zr10,0.1
Co20Fe70Zr10,0.1
Co20Ni26.4Zr53.6,0.1
Co22.5Fe67.5Zr10,0.1
Co22P11Zr67,0.1
Co24Hf67Si9,0.1
Co25Pd10Zr65,0.1
Co27Fe63Zr10,0.1
Co28P5Zr67,0.1
Co2Mn88Zr10,0.1
Co2Ni77P21,0.1
Co2Ni78.5P19.5,0.1
Co2Ni80P18,0.1
Co3.5Ni75.5P21,0.1
Co3.5Ni77P19.5,0.1
Co3.5Ni78.5P18,0.1
Co30Fe60Zr10,0.1
Co30Hf67P3,0.1
Co30Ni20Zr50,0.1
Co30Pd5Zr65,0.1
Co33Ni0.05Zr66.95,0.1
Co33Ni0.15Zr66.85,0.1
Co33Ni0.1Zr66.9,0.1
Co33Ni0.2Zr66.8,0.1
Co34Pd1Zr65,0.1
Co36Fe54Zr10,0.1
Co4.2Pd79.3Si16.5,0.1
Co40Fe50Zr10,0.1
Co45Fe45Zr10,0.1
Co4Fe86Zr10,0.1
Co50Fe40Zr10,0.1
Co54Fe36Zr10,0.1
Co54Pd1Zr45,0.1
Co5Mn85Zr10,0.1
Co5Ni31.35Zr63.65,0.1
Co5Ni74P21,0.1
Co5Ni75.5P19.5,0.1
Co5Ni77P18,0.1
Co6.7Pd76.8Si16.5,0.1
Co60Cr30Zr10,0.1
Co60Fe30Zr10,0.1
Co65.5Mo20Zr14.5,0.1
Co65Cr25Zr10,0.1
Co66Cr18Zr16,0.1
Co66V20Zr14,0.1
Co67.5Cr16Zr16.5,0.1
Co67.5Fe22.5Zr10,0.1
Co67.5V18Zr14.5,0.1
Co67Mo18Zr15,0.1
Co68.6Mo16Zr15.4,0.1
Co69.2V16Zr14.8,0.1
Co69Cr14Zr17,0.1
Co70.3Mo14Zr15.7,0.1
Co70.6Gd14Mo15.4,0.1
Co70Cr10P20,0.1
Co70Cr20Zr10,0.1
Co70Fe20Zr10,0.1
Co71Cr12Zr17,0.1
Co71V14Zr15,0.1
Co72.5Cr10Zr17.5,0.1
Co72.5V20Zr7.5,0.1
Co72.8Cr20Zr7.2,0.1
Co72.8Gd19.4Mo7.8,0.1
Co72.8V12Zr15.2,0.1
Co72.9Cr17.1Zr10,0.1
Co72Fe18Zr10,0.1
Co72Mo12Zr16,0.1
Co73Gd12.9Mo14.1,0.1
Co74.5Cr8Zr17.5,0.1
Co74.5Mo13Zr12.5,0.1
Co74.5V10Zr15.5,0.1
Co74.5W14Zr11.5,0.1
Co74.8Mo20Zr5.2,0.1
Co74Mo10Zr16,0.1
Co74W12Zr14,0.1
Co74W13Zr13,0.1
Co75.4Cr12.6Zr12,0.1
Co75.6Gd8.4Mo16,0.1
Co75.7Mo8Zr16.3,0.1
Co75.8V12Zr12.2,0.1
Co75Cr15Zr10,0.1
Co75Cr18Zr7,0.1
Co75V18Zr7,0.1
Co75W10Zr15,0.1
Co76.3V8Zr15.7,0.1
Co76.4W8Zr15.6,0.1
Co76.5Cr6Zr17.5,0.1
Co77.2V16Zr6.8,0.1
Co77.5Cr16Zr6.5,0.1
Co77.5Mo6Zr16.5,0.1
Co77Cr11.6Zr11.4,0.1
Co77Mo18Zr5,0.1
Co77W14Zr9,0.1
Co78.2W6Zr15.8,0.1
Co78.5Cr4Zr17.5,0.1
Co78Cr11.2Zr10.8,0.1
Co78Mo10.8Zr11.2,0.1
Co78V6Zr16,0.1
Co78W8Zr14,0.1
Co79.2V10.6Zr10.2,0.1
Co79.5Mo10Zr10.5,0.1
Co79.5V14Zr6.5,0.1
Co79.5W13Zr7.5,0.1
Co79.7Mo4Zr16.3,0.1
Co79Cr10.6Zr10.4,0.1
Co79Mo16Zr5,0.1
Co7Ni72P21,0.1
Co7Ni73.5P19.5,0.1
Co7Ni75P18,0.1
Co80.5W7Zr12.5,0.1
Co80Cr10Zr10,0.1
Co80Cr14Zr6,0.1
Co80Fe10Zr10,0.1
Co80Mo10Zr10,0.1
Co80Mo9.5Zr10.5,0.1
Co80Ni10Zr10,0.1
Co80V10Zr10,0.1
Co80V4Zr16,0.1
Co80W10Zr10,0.1
Co80W4Zr16,0.1
Co81.2Cr9.6Zr9.2,0.1
Co81.5V12Zr6.5,0.1
Co81.6Mo9Zr9.4,0.1
Co81.8V9Zr9.2,0.1
Co81Cr2Zr17,0.1
Co81Mo14Zr5,0.1
Co82.2W6.6Zr11.2,0.1
Co82.4Mo8.6Zr9,0.1
Co82Cr12Zr6,0.1
Co82Mo2Zr16,0.1
Co82V2Zr16,0.1
Co82W12Zr6,0.1
Co82W2Zr16,0.1
Co83.4Cr8.3Zr8.3,0.1
Co83.5V10Zr6.5,0.1
Co83Mo12Zr5,0.1
Co84.8Mo10Zr5.2,0.1
Co84.8W10Zr5.2,0.1
Co84Cr10Zr6,0.1
Co84V8Zr8,0.1
Co84W6Zr10,0.1
Co85.5Cr8Zr6.5,0.1
Co85.5W5Zr9.5,0.1
Co85Cr5Zr10,0.1
Co85Fe5Zr10,0.1
Co85Ni5Zr10,0.1
Co85Si5Zr10,0.1
Co85V5Zr10,0.1
Co85V8Zr7,0.1
Co85W5Zr10,0.1
Co86.2Mo6.4Zr7.4,0.1
Co86.5Mo8Zr5.5,0.1
Co86.5V6Zr7.5,0.1
Co86.8W8Zr5.2,0.1
Co87.2Cr6Zr6.8,0.1
Co88.5Cr4Zr7.5,0.1
Co88.5W6Zr5.5,0.1
Co88Mo6Zr6,0.1
Co88Ni2Zr10,0.1
Co88Si2Zr10,0.1
Co88V4Zr8,0.1
Co89.5V2Zr8.5,0.1
Co89.7Cr2Zr8.3,0.1
Co89.8W4Zr6.2,0.1
Co89Mo4Zr7,0.1
Co90.2W2Zr7.8,0.1
Co90Mo2Zr8,0.1
Co9Fe81Zr10,0.1
Co9Ni72P19,0.1
Cr0.5Pd79.5Si20,0.1
Cr10Fe80Zr10,0.1
Cr10Ni29.7Zr60.3,0.1
Cr10Ni50Zr40,0.1
Cr10Ni70P20,0.1
Cr10Ni71P19,0.1
Cr10Si15Zr75,0.1
Cr14Ni68P18,0.1
Cr15Fe75Zr10,0.1
Cr15Ni15Zr70,0.1
Cr15Ni25Zr60,0.1
Cr15Ni28.05Zr56.95,0.1
Cr15Ni35Zr50,0.1
Cr15Ni45Zr40,0.1
Cr15Ni65P20,0.1
Cr15Ni66P19,0.1
Cr17Fe73Zr10,0.1
Cr18Ni62P20,0.1
Cr1Pd79Si20,0.1
Cr20Fe70Zr10,0.1
Cr20Ni26.4Zr53.6,0.1
Cr20Ni60P20,0.1
Cr20Ni61P19,0.1
Cr20Si15Zr65,0.1
Cr23Fe55P22,0.1
Cr24Fe56.5P19.5,0.1
Cr25Fe57.5P17.5,0.1
Cr25Fe65Zr10,0.1
Cr25Ni56P19,0.1
Cr26Fe59.5P14.5,0.1
Cr26Fe60.5P13.5,0.1
Cr2Fe78P20,0.1
Cr2Fe88Zr10,0.1
Cr2Pd78Si20,0.1
Cr30Ni51P19,0.1
Cr33Ni0.05Zr66.95,0.1
Cr33Ni0.15Zr66.85,0.1
Cr33Ni0.1Zr66.9,0.1
Cr33Ni0.2Zr66.8,0.1
Cr3Ni77P20,0.1
Cr3Pd77Si20,0.1
Cr40Ni40P20,0.1
Cr43.5Ni40.5P16,0.1
Cr4Fe76P20,0.1
Cr4Fe86Zr10,0.1
Cr4Pd76Si20,0.1
Cr50Ni30P20,0.1
Cr55.93Ni28.93P15.14,0.1
Cr58Ni27P15,0.1
Cr59.81Ni25.31P14.88,0.1
Cr5Ni31.35Zr63.65,0.1
Cr5Ni55Zr40,0.1
Cr5Ni75P20,0.1
Cr5Ni76P19,0.1
Cr5Pd75Si20,0.1
Cr60Ni20P20,0.1
Cr6Fe74P20,0.1
Cr6Fe84Zr10,0.1
Cr6Pd74Si20,0.1
Cr73Fe10P17,0.1
Cr74Fe9P17,0.1
Cr7Fe76P17,0.1
Cr7Fe83Zr10,0.1
Cr7Ni73P20,0.1
Cr7Pd73Si20,0.1
Cr8Fe72P20,0.1
Cr8Fe82Zr10,0.1
Cu1.7Pd81.8Si16.5,0.1
Cu10Hf20Ni70,0.1
Cu10Hf30Ni60,0.1
Cu10Hf40Ni50,0.1
Cu10Hf50Ni40,0.1
Cu10Hf60Ni30,0.1
Cu10Hf70Ni20,0.1
Cu10Hf75Ni15,0.1
Cu10Mg65Y25,0.1
Cu10Mg70Nd20,0.1
Cu10Mg70Y20,0.1
Cu10Mg75Nd15,0.1
Cu10Mg75Y15,0.1
Cu10Mg80Nd10,0.1
Cu10Mg80Y10,0.1
Cu10Mg85Nd5,0.1
Cu10Mg85Y5,0.1
Cu10Ni20Ti70,0.1
Cu10Ni20Zr70,0.1
Cu10Ni29.7Zr60.3,0.1
Cu10Ni30Ti60,0.1
Cu10Ni30Zr60,0.1
Cu10Ni40Zr50,0.1
Cu10Ni50Zr40,0.1
Cu10Ni60Zr30,0.1
Cu10Ni68P22,0.1
Cu10Ni70P20,0.1
Cu10Ni72P18,0.1
Cu10Pd70Si20,0.1
Cu10Pd73Si17,0.1
Cu10Pd74.2Si15.8,0.1
Cu11Pd69.5Si19.5,0.1
Cu12.5Pd70.5Si17,0.1
Cu12.5Pd71Si16.5,0.1
Cu12Ni68P20,0.1
Cu12Pd66Si22,0.1
Cu12Pd72.5Si15.5,0.1
Cu14.4Ni65.6P20,0.1
Cu14.5Pd69Si16.5,0.1
Cu14Pd70.9Si15.1,0.1
Cu15Hf55Ni30,0.1
Cu15La40Mg45,0.1
Cu15La5Mg80,0.1
Cu15Mg65Nd20,0.1
Cu15Mg70Nd15,0.1
Cu15Mg70Y15,0.1
Cu15Mg75Nd10,0.1
Cu15Mg75Y10,0.1
Cu15Mg80Nd5,0.1
Cu15Mg80Y5,0.1
Cu15Ni25Zr60,0.1
Cu15Ni28.05Zr56.95,0.1
Cu15Ni30Zr55,0.1
Cu15Pd68.5Si16.5,0.1
Cu15Pd69Si16,0.1
Cu16.5Pd67Si16.5,0.1
Cu16Mg60Y24,0.1
Cu16Ni23Ti61,0.1
Cu19Pd64.5Si16.5,0.1
Cu1Mg84Y15,0.1
Cu20.9Pd62.6Si16.5,0.1
Cu20Hf20Ni60,0.1
Cu20Hf30Ni50,0.1
Cu20Hf40Ni40,0.1
Cu20Hf50Ni30,0.1
Cu20Hf55Ni25,0.1
Cu20Hf60Ni20,0.1
Cu20Hf65Ni15,0.1
Cu20Hf70Ni10,0.1
Cu20La10Mg70,0.1
Cu20La30Mg50,0.1
Cu20La40Mg40,0.1
Cu20La5Mg75,0.1
Cu20Mg45Nd35,0.1
Cu20Mg50Nd30,0.1
Cu20Mg50Y30,0.1
Cu20Mg55Nd25,0.1
Cu20Mg60Nd20,0.1
Cu20Mg60Y20,0.1
Cu20Mg65Nd15,0.1
Cu20Mg70Nd10,0.1
Cu20Mg70Y10,0.1
Cu20Mg75Nd5,0.1
Cu20Mg79Y1,0.1
Cu20Ni10Ti70,0.1
Cu20Ni10Zr70,0.1
Cu20Ni20Ti60,0.1
Cu20Ni20Zr60,0.1
Cu20Ni26.4Zr53.6,0.1
Cu20Ni30Ti50,0.1
Cu20Ni30Zr50,0.1
Cu20Ni40Zr40,0.1
Cu20Ni50Zr30,0.1
Cu24Mg40Y36,0.1
Cu25Hf50Ni25,0.1
Cu25Hf55Ni20,0.1
Cu25La20Mg55,0.1
Cu25La30Mg45,0.1
Cu25La40Mg35,0.1
Cu25Mg45Nd30,0.1
Cu25Mg50Nd25,0.1
Cu25Mg55Nd20,0.1
Cu25Mg60Nd15,0.1
Cu25Mg60Y15,0.1
Cu25Mg70Nd5,0.1
Cu25Mg70Y5,0.1
Cu25Ni15Zr60,0.1
Cu25Ni20Zr55,0.1
Cu25Ni25Ti50,0.1
Cu25Ni25Zr50,0.1
Cu27.5La66Sr6.5,0.1
Cu27.5La67.5Sr5,0.1
Cu27La69Sr4,0.1
Cu27La70Sr3,0.1
Cu27La71Sr2,0.1
Cu28.5La61.5Sr10,0.1
Cu28.5La62.5Sr9,0.1
Cu28La63.5Sr8.5,0.1
Cu28La64.5Sr7.5,0.1
Cu29La60Sr11,0.1
Cu2Ni76P22,0.1
Cu2Ni78P20,0.1
Cu2Ni80P18,0.1
Cu2Pd80.75Si17.25,0.1
Cu3.5Pd80Si16.5,0.1
Cu30.5La56Sr13.5,0.1
Cu30Hf20Ni50,0.1
Cu30Hf30Ni40,0.1
Cu30Hf40Ni30,0.1
Cu30Hf45Ni25,0.1
Cu30Hf50Ni20,0.1
Cu30Hf55Ni15,0.1
Cu30Hf60Ni10,0.1
Cu30La10Mg60,0.1
Cu30La20Mg50,0.1
Cu30La30Mg40,0.1
Cu30La40Mg30,0.1
Cu30La57.5Sr12.5,0.1
Cu30La58Sr12,0.1
Cu30La5Mg65,0.1
Cu30Mg40Nd30,0.1
Cu30Mg40Y30,0.1
Cu30Mg45Nd25,0.1
Cu30Mg50Nd20,0.1
Cu30Mg50Y20,0.1
Cu30Mg55Nd15,0.1
Cu30Mg60Nd10,0.1
Cu30Mg60Y10,0.1
Cu30Mg65Nd5,0.1
Cu30Mg69Y1,0.1
Cu30Ni10Ti60,0.1
Cu30Ni10Zr60,0.1
Cu30Ni15Zr55,0.1
Cu30Ni20Ti50,0.1
Cu30Ni20Zr50,0.1
Cu30Ni25Zr45,0.1
Cu30Ni30Ti40,0.1
Cu30Ni30Zr40,0.1
Cu30Ni40Zr30,0.1
Cu31La55Sr14,0.1
Cu32.5La52.5Sr15,0.1
Cu32La53.5Sr14.5,0.1
Cu32Mg20Y48,0.1
Cu33La51.5Sr15.5,0.1
Cu33Ni0.05Zr66.95,0.1
Cu33Ni0.15Zr66.85,0.1
Cu33Ni0.1Zr66.9,0.1
Cu33Ni0.2Zr66.8,0.1
Cu34La50Sr16,0.1
Cu35Fe5Ti60,0.1
Cu35Hf45Ni20,0.1
Cu35Hf50Ni15,0.1
Cu35La48Sr17,0.1
Cu35Mg30Nd35,0.1
Cu35Mg45Nd20,0.1
Cu35Mg50Nd15,0.1
Cu35Mg55Nd10,0.1
Cu35Ni15Zr50,0.1
Cu35Ni20Zr45,0.1
Cu36La47Sr17,0.1
Cu37La47Sr16,0.1
Cu37La48Sr15,0.1
Cu37La49Sr14,0.1
Cu37La50.5Sr12.5,0.1
Cu37La52Sr11,0.1
Cu37La53Sr10,0.1
Cu37La54Sr9,0.1
Cu37La55Sr8,0.1
Cu37La56Sr7,0.1
Cu37La57Sr6,0.1
Cu37La58Sr5,0.1
Cu37La59.5Sr3.5,0.1
Cu37La59Sr4,0.1
Cu37La60.5Sr2.5,0.1
Cu37La61.5Sr1.5,0.1
Cu37La62Sr1,0.1
Cu37Mg48Y15,0.1
Cu38.2Hf28.8Nb33,0.1
Cu38.2Nb33Ti28.8,0.1
Cu38.2Nb33Zr28.8,0.1
Cu39.9Hf30.1Nb30,0.1
Cu39.9Nb30Ti30.1,0.1
Cu39.9Nb30Zr30.1,0.1
Cu39Ti17Zr44,0.1
Cu39Ti21Zr40,0.1
Cu3Pd80Si17,0.1
Cu4.2Pd79.3Si16.5,0.1
Cu4.5Pd77.5Si18,0.1
Cu40Fe10Ti50,0.1
Cu40Fe20Zr40,0.1
Cu40Hf20Ni40,0.1
Cu40Hf30Ni30,0.1
Cu40Hf40Ni20,0.1
Cu40Hf45Ni15,0.1
Cu40Hf50Ni10,0.1
Cu40La10Mg50,0.1
Cu40La20Mg40,0.1
Cu40La30Mg30,0.1
Cu40La5Mg55,0.1
Cu40Mg30Nd30,0.1
Cu40Mg30Y30,0.1
Cu40Mg40Nd20,0.1
Cu40Mg40Y20,0.1
Cu40Mg50Nd10,0.1
Cu40Mg55Nd5,0.1
Cu40Mg55Y5,0.1
Cu40Mg59Y1,0.1
Cu40Ni10Ti50,0.1
Cu40Ni10Zr50,0.1
Cu40Ni15Zr45,0.1
Cu40Ni20Ti40,0.1
Cu40Ni20Zr40,0.1
Cu40Ni30Ti30,0.1
Cu40Ni30Zr30,0.1
Cu40Ti30Zr30,0.1
Cu42.7Hf32.3Nb25,0.1
Cu42.7Nb25Ti32.3,0.1
Cu42.7Nb25Zr32.3,0.1
Cu44Ti10Zr46,0.1
Cu44Ti16Zr40,0.1
Cu45.6Hf34.4Nb20,0.1
Cu45.6Nb20Ti34.4,0.1
Cu45.6Nb20Zr34.4,0.1
Cu45Fe5Ti50,0.1
Cu45Ni10Ti45,0.1
Cu45Ti20Zr35,0.1
Cu45Ti25Zr30,0.1
Cu47Ti35Zr18,0.1
Cu48.4Hf36.6Nb15,0.1
Cu48.4Nb15Ti36.6,0.1
Cu48.4Nb15Zr36.6,0.1
Cu4Ni74P22,0.1
Cu4Ni76P20,0.1
Cu4Ni78P18,0.1
Cu4Pd79.1Si16.9,0.1
Cu5.7Pd73.8Si20.5,0.1
Cu5.8Pd74.7Si19.5,0.1
Cu5.9Pd75.6Si18.5,0.1
Cu5.9Pd76.6Si17.5,0.1
Cu50Fe10Zr40,0.1
Cu50Hf20Ni30,0.1
Cu50Hf30Ni20,0.1
Cu50Hf40Ni10,0.1
Cu50La10Mg40,0.1
Cu50La20Mg30,0.1
Cu50Mg20Nd30,0.1
Cu50Mg30Nd20,0.1
Cu50Mg40Nd10,0.1
Cu50Ni10Ti40,0.1
Cu50Ni10Zr40,0.1
Cu50Ni20Ti30,0.1
Cu50Ni20Zr30,0.1
Cu50Ti15Zr35,0.1
Cu50Ti30Zr20,0.1
Cu51.3Hf38.7Nb10,0.1
Cu51.3Nb10Ti38.7,0.1
Cu51.3Nb10Zr38.7,0.1
Cu52.8Ni27.2P20,0.1
Cu53Fe7Zr40,0.1
Cu54.1Hf40.9Nb5,0.1
Cu54.1Nb5Ti40.9,0.1
Cu54.1Nb5Zr40.9,0.1
Cu54Ti11Zr35,0.1
Cu55Fe5Ti40,0.1
Cu55Fe5Zr40,0.1
Cu55Ti20Zr25,0.1
Cu55Ti25Zr20,0.1
Cu56.4Hf42.6Nb1,0.1
Cu56.4Nb1Ti42.6,0.1
Cu56.4Nb1Zr42.6,0.1
Cu56P2Zr42,0.1
Cu57Fe3Zr40,0.1
Cu57Hf21Nb22,0.1
Cu57Hf23Nb20,0.1
Cu57Hf28Nb15,0.1
Cu57Hf33Nb10,0.1
Cu57Hf38Nb5,0.1
Cu57Hf42Nb1,0.1
Cu57Nb10Ti33,0.1
Cu57Nb10Zr33,0.1
Cu57Nb15Ti28,0.1
Cu57Nb15Zr28,0.1
Cu57Nb1Ti42,0.1
Cu57Nb1Zr42,0.1
Cu57Nb20Ti23,0.1
Cu57Nb20Zr23,0.1
Cu57Nb22Ti21,0.1
Cu57Nb22Zr21,0.1
Cu57Nb5Ti38,0.1
Cu57Nb5Zr38,0.1
Cu59Fe1Zr40,0.1
Cu5Mg85Nd10,0.1
Cu5Mg85Y10,0.1
Cu5Ni20Ti75,0.1
Cu5Ni31.35Zr63.65,0.1
Cu6.1Pd78.4Si15.5,0.1
Cu6.7Pd76.8Si16.5,0.1
Cu60Hf20Ni20,0.1
Cu60Hf30Ni10,0.1
Cu60Mg10Nd30,0.1
Cu60Mg20Nd20,0.1
Cu60Ni10Ti30,0.1
Cu60Ni10Zr30,0.1
Cu60Ti25Zr15,0.1
Cu61.6Ni18.4P20,0.1
Cu65Ti20Zr15,0.1
Cu67Ni17P16,0.1
Cu69Ni13P18,0.1
Cu6Ni72P22,0.1
Cu6Ni74P20,0.1
Cu6Ni76P18,0.1
Cu70Pb1Zn29,0.1
Cu73Ni11P16,0.1
Cu7Pd73Si20,0.1
Cu7Pd76.5Si16.5,0.1
Cu7Pd76Si17,0.1
Cu8Mg80Y12,0.1
Cu8Ni70P22,0.1
Cu8Ni72P20,0.1
Cu8Ni74P18,0.1
Cu8Pd74Si18,0.1
Cu8Pd75.8Si16.2,0.1
Cu9Pd75Si16,0.1
Dy0.3Fe89.7Zr10,0.1
Dy88Fe2Zr10,0.1
Fe1.7Pd81.8Si16.5,0.1
Fe10Ni29.7Zr60.3,0.1
Fe10Ni70P20,0.1
Fe10Pd73.5Si16.5,0.1
Fe10Si15Zr75,0.1
Fe12.5Pd71Si16.5,0.1
Fe12Si16Ti72,0.1
Fe13.2Ni19.8Zr67,0.1
Fe13Pd67Si20,0.1
Fe15Ni28.05Zr56.95,0.1
Fe15Ni65P20,0.1
Fe16.5Ni16.5Zr67,0.1
Fe16Ni64P20,0.1
Fe18Ni72Zr10,0.1
Fe1Ni79P20,0.1
Fe20.2Ni12.8Zr67,0.1
Fe20Ni26.4Zr53.6,0.1
Fe20Ni60P20,0.1
Fe20Si65Zr15,0.1
Fe22Si10Zr68,0.1
Fe23.1Ni9.9Zr67,0.1
Fe24Hf15.2Zr60.8,0.1
Fe24Hf22.8Zr53.2,0.1
Fe24Hf34.2Zr41.8,0.1
Fe24Hf7.6Zr68.4,0.1
Fe25Ni24.75Zr50.25,0.1
Fe25Ni55P20,0.1
Fe25Sc37.5Zr37.5,0.1
Fe28Ir2Zr70,0.1
Fe28Pd2Zr70,0.1
Fe28Rh2Zr70,0.1
Fe28Ru2Zr70,0.1
Fe29.7Ni3.3Zr67,0.1
Fe3.3Ni29.7Zr67,0.1
Fe30Ni23.1Zr46.9,0.1
Fe30Ni50P20,0.1
Fe33Ni0.05Zr66.95,0.1
Fe33Ni0.15Zr66.85,0.1
Fe33Ni0.1Zr66.9,0.1
Fe33Ni0.2Zr66.8,0.1
Fe35Ni45P20,0.1
Fe36Ni54Zr10,0.1
Fe3Ni77P20,0.1
Fe4.2Pd79.3Si16.5,0.1
Fe40Ni40P20,0.1
Fe5.1Pd78.1Si16.8,0.1
Fe54Ni36Zr10,0.1
Fe56.7Si15Tb28.3,0.1
Fe5Ni31.35Zr63.65,0.1
Fe5Ni75P20,0.1
Fe6.6Ni26.4Zr67,0.1
Fe6.7Pd76.8Si16.5,0.1
Fe60Ni20P20,0.1
Fe61.7Si7.5Tb30.8,0.1
Fe63Ni27Zr10,0.1
Fe65Si2.5Tb32.5,0.1
Fe68Mn15P17,0.1
Fe71Mn12P17,0.1
Fe72Ni18Zr10,0.1
Fe74Mn9P17,0.1
Fe74Mo9P17,0.1
Fe74P17V9,0.1
Fe76.5Ni13.5Zr10,0.1
Fe76Mo7P17,0.1
Fe76P17V7,0.1
Fe80P10Si10,0.1
Fe80P11Si9,0.1
Fe80P12Si8,0.1
Fe80P13Si7,0.1
Fe80P14Si6,0.1
Fe80P15Si5,0.1
Fe80P16Si4,0.1
Fe80P17.5Si2.5,0.1
Fe80P18Si2,0.1
Fe80P9.5Si10.5,0.1
Fe81Ni9Zr10,0.1
Fe82Mn8Zr10,0.1
Fe84La6Zr10,0.1
Fe84Pr6Zr10,0.1
Fe86Mn4Zr10,0.1
Fe88Gd2Zr10,0.1
Fe88La2Zr10,0.1
Fe88Mn2Zr10,0.1
Fe89.7Gd0.3Zr10,0.1
Fe89.7La0.3Zr10,0.1
Fe89.7Pr0.3Zr10,0.1
Fe89.91Ge0.09Zr10,0.1
Fe89.91Si0.09Zr10,0.1
Fe89.91V0.09Zr10,0.1
Fe89.946Ge0.054Zr10,0.1
Fe89.946Si0.054Zr10,0.1
Fe89.946V0.054Zr10,0.1
Fe89.964Ge0.036Zr10,0.1
Fe89.964Si0.036Zr10,0.1
Fe89.964V0.036Zr10,0.1
Fe89.982Ge0.018Zr10,0.1
Fe89.982Si0.018Zr10,0.1
Fe89.982V0.018Zr10,0.1
Fe9.9Ni23.1Zr67,0.1
Fe9Ni81Zr10,0.1
Ge13Nb77Si10,0.1
Ge15Mo10Zr75,0.1
Ge15Mo20Zr65,0.1
Ge15Nb10Zr75,0.1
Ge15Nb20Zr65,0.1
Ge15Nb30Zr55,0.1
Ge15Nb40Zr45,0.1
Ge15Nb50Zr35,0.1
Ge15Nb60Zr25,0.1
Ge15Nb75Si10,0.1
Ge15Nb76.5Si8.5,0.1
Ge15Ta20Zr65,0.1
Ge15Ti20Zr65,0.1
Ge15V10Zr75,0.1
Ge15V20Zr65,0.1
Ge1Nb80Si19,0.1
Ge2Nb80Si18,0.1
Ge2Pd84Si14,0.1
Ge3Nb80Si17,0.1
Ge3Pd84Si13,0.1
Ge4Nb76Si20,0.1
Ge4Nb80Si16,0.1
Ge4Pd84Si12,0.1
Ge7Pd83Si10,0.1
Ge8Nb76Si16,0.1
Ge8Nb78Si14,0.1
Hf10Si15Zr75,0.1
Hf20Si15Zr65,0.1
Hf30Si15Zr55,0.1
Hf40Nb45Si15,0.1
Hf40Si15Zr45,0.1
Hf41Nb44Si15,0.1
Hf42Nb43Si15,0.1
Hf43Nb42Si15,0.1
Hf44Nb41Si15,0.1
Hf45Nb40Si15,0.1
Hf46Nb39Si15,0.1
Hf47Nb38Si15,0.1
Hf48Nb37Si15,0.1
Hf49Nb36Si15,0.1
Hf50Nb35Si15,0.1
Hf50Si15V35,0.1
Hf51Nb34Si15,0.1
Hf51Si15V34,0.1
Hf52Nb33Si15,0.1
Hf52Si15V33,0.1
Hf53Nb32Si15,0.1
Hf53Si15V32,0.1
Hf54Nb31Si15,0.1
Hf54Si15V31,0.1
Hf55Nb30Si15,0.1
Hf55Si15V30,0.1
Hf55Si15Zr30,0.1
Hf56Nb29Si15,0.1
Hf56Si15V29,0.1
Hf57Nb28Si15,0.1
Hf57Si15V28,0.1
Hf58Nb27Si15,0.1
Hf58Si15V27,0.1
Hf59Nb26Si15,0.1
Hf59Si15V26,0.1
Hf60Nb25Si15,0.1
Hf60Si15V25,0.1
Hf61Nb24Si15,0.1
Hf61Si15V24,0.1
Hf62Nb23Si15,0.1
Hf62Si15V23,0.1
Hf63Nb22Si15,0.1
Hf63Si15V22,0.1
Hf64Nb21Si15,0.1
Hf64Si15V21,0.1
Hf65Nb20Si15,0.1
Hf65Si15V20,0.1
Hf66Nb19Si15,0.1
Hf66Si15V19,0.1
Hf67Nb18Si15,0.1
Hf67Ni27P6,0.1
Hf67Si15V18,0.1
Hf68Nb17Si15,0.1
Hf68Si15V17,0.1
Hf69Nb16Si15,0.1
Hf69Si15V16,0.1
Hf70Nb15Si15,0.1
Hf70Si15V15,0.1
Hf71Nb14Si15,0.1
Hf71Si15V14,0.1
Hf72Nb13Si15,0.1
Hf72Si15V13,0.1
